review_id,rating,review_text
446,5,Came to Harbor House Café for a birthday brunch. The staff were warm and attentive. The music and decor set the perfect mood. Worth every penny. Five stars without hesitation.
447,4,"Visited Harbor House Café last weekend. The sourdough bread alone is worth the visit. The staff seemed annoyed to be there, but overall a solid experience. Wouldn't go out of my way, but wouldn't avoid it either."
448,4,"Grabbed a quick coffee at Harbor House Café this morning. The seasonal menu never disappoints. The staff seemed annoyed to be there, but overall a solid experience. Already planning my next visit."
449,5,"Tried Harbor House Café after seeing it recommended online. The place has such a cozy, welcoming vibe. Service was fast and friendly. This is now my go-to spot."
450,5,Tried Harbor House Café after seeing it recommended online. The sourdough bread alone is worth the visit. Great spot to work or catch up with friends. Will definitely be back!
451,3,"Regular customer at Harbor House Café here. Average sandwiches, nothing to write home about. The staff were polite but a bit slow. Might give it another shot."
452,5,Visited Harbor House Café last weekend. Service was fast and friendly. The coffee was rich and perfectly brewed. Will definitely be back!
453,5,Came to Harbor House Café for a birthday brunch. Fresh ingredients you can really taste. The team clearly cares about the customers. Reasonably priced for the quality. Already planning my next visit.
454,5,"Came to Harbor House Café for a birthday brunch. The place has such a cozy, welcoming vibe. Service was fast and friendly. Great value for what you get. Will definitely be back!"
455,5,Our server remembered our names by the second visit. Fresh ingredients you can really taste. Highly recommend to anyone in the area.
456,5,"Stopped by Harbor House Café for the first time. The place has such a cozy, welcoming vibe. The staff were warm and attentive. Five stars without hesitation."
457,5,Tried Harbor House Café after seeing it recommended online. The music and decor set the perfect mood. The seasonal menu never disappoints. Great value for what you get. Will definitely be back!
458,5,"Grabbed a quick coffee at Harbor House Café this morning. The place has such a cozy, welcoming vibe. The seasonal menu never disappoints. Five stars without hesitation."
459,5,"Regular customer at Harbor House Café here. They went out of their way to accommodate my allergy. The place has such a cozy, welcoming vibe. Great value for what you get. This is now my go-to spot."
460,5,Regular customer at Harbor House Café here. The coffee was rich and perfectly brewed. The staff were warm and attentive. Worth every penny. This is now my go-to spot.
461,5,"Visited Harbor House Café last weekend. Fresh ingredients you can really taste. We waited 25 minutes just to get water, but honestly the food made up for it. Highly recommend to anyone in the area."
462,5,Tried Harbor House Café after seeing it recommended online. The team clearly cares about the customers. Every dish was bursting with flavor. Already planning my next visit.
463,5,Tried Harbor House Café after seeing it recommended online. Great spot to work or catch up with friends. The pastries were incredible. This is now my go-to spot.
464,4,"Regular customer at Harbor House Café here. Every dish was bursting with flavor. Service was fine, nothing memorable, but overall a solid experience. Already planning my next visit."
465,1,Regular customer at Harbor House Café here. The food was bland and overpriced. Our server got our order wrong twice. The place felt cramped and chaotic. Disappointing experience overall.
466,5,Tried Harbor House Café after seeing it recommended online. The team clearly cares about the customers. The music and decor set the perfect mood. Great value for what you get. Five stars without hesitation.
467,4,"Tried Harbor House Café after seeing it recommended online. Best brunch i've had in months. We waited 25 minutes just to get water, but overall a solid experience. Five stars without hesitation."
468,5,Stopped by Harbor House Café for the first time. Service was fast and friendly. Great spot to work or catch up with friends. Will definitely be back!
469,5,Grabbed a quick coffee at Harbor House Café this morning. The music and decor set the perfect mood. The sourdough bread alone is worth the visit. Worth every penny. Five stars without hesitation.
470,5,Stopped by Harbor House Café for the first time. They went out of their way to accommodate my allergy. The music and decor set the perfect mood. Will definitely be back!
471,5,Visited Harbor House Café last weekend. The food was absolutely delicious. Our server remembered our names by the second visit. Already planning my next visit.
472,3,"Regular customer at Harbor House Café here. The menu is fine but a bit repetitive. The staff were polite but a bit slow. Wouldn't go out of my way, but wouldn't avoid it either."
473,5,Tried Harbor House Café after seeing it recommended online. Fresh ingredients you can really taste. The team clearly cares about the customers. Worth every penny. Already planning my next visit.
474,5,Stopped by Harbor House Café for the first time. Every dish was bursting with flavor. Service was fast and friendly. This is now my go-to spot.
475,3,"Visited Harbor House Café last weekend. The food was decent, nothing special. Service was fine, nothing memorable. Wouldn't go out of my way, but wouldn't avoid it either."
476,5,Came to Harbor House Café for a birthday brunch. The food was absolutely delicious. The team clearly cares about the customers. Reasonably priced for the quality. Five stars without hesitation.
477,5,"Tried Harbor House Café after seeing it recommended online. The coffee was rich and perfectly brewed. We waited 25 minutes just to get water, but honestly the food made up for it. Already planning my next visit."
478,5,Stopped by Harbor House Café for the first time. The sourdough bread alone is worth the visit. Great spot to work or catch up with friends. This is now my go-to spot.
479,3,"Visited Harbor House Café last weekend. Average sandwiches, nothing to write home about. The staff were polite but a bit slow. Wouldn't go out of my way, but wouldn't avoid it either."
480,3,"Visited Harbor House Café last weekend. Average sandwiches, nothing to write home about. The staff seemed annoyed to be there. Might give it another shot."
481,5,Came to Harbor House Café for a birthday brunch. The coffee was rich and perfectly brewed. Loved the natural light and the plants everywhere. Highly recommend to anyone in the area.
482,5,Grabbed a quick coffee at Harbor House Café this morning. Great spot to work or catch up with friends. The food was absolutely delicious. Great value for what you get. Highly recommend to anyone in the area.
483,5,"Grabbed a quick coffee at Harbor House Café this morning. Fresh ingredients you can really taste. The place has such a cozy, welcoming vibe. Highly recommend to anyone in the area."
484,5,Grabbed a quick coffee at Harbor House Café this morning. The music and decor set the perfect mood. Our server remembered our names by the second visit. Already planning my next visit.
485,5,Came to Harbor House Café for a birthday brunch. The seasonal menu never disappoints. The team clearly cares about the customers. Worth every penny. This is now my go-to spot.
486,5,Tried Harbor House Café after seeing it recommended online. The seasonal menu never disappoints. Service was fast and friendly. Great value for what you get. Will definitely be back!
487,5,Tried Harbor House Café after seeing it recommended online. Our server remembered our names by the second visit. The seasonal menu never disappoints. Great value for what you get. This is now my go-to spot.
488,5,Tried Harbor House Café after seeing it recommended online. The music and decor set the perfect mood. The pastries were incredible. Great value for what you get. Will definitely be back!
489,5,Tried Harbor House Café after seeing it recommended online. Every dish was bursting with flavor. The team clearly cares about the customers. Worth every penny. Already planning my next visit.
490,5,The music and decor set the perfect mood. The coffee was rich and perfectly brewed. Already planning my next visit.
491,2,Visited Harbor House Café last weekend. My eggs came out cold. Our server got our order wrong twice. Expected a lot more given the reviews.
492,5,Stopped by Harbor House Café for the first time. Fresh ingredients you can really taste. Our server remembered our names by the second visit. Five stars without hesitation.
493,3,"Grabbed a quick coffee at Harbor House Café this morning. Average sandwiches, nothing to write home about. Service was fine, nothing memorable. Wouldn't go out of my way, but wouldn't avoid it either."
494,5,Visited Harbor House Café last weekend. The food was absolutely delicious. Loved the natural light and the plants everywhere. Worth every penny. Already planning my next visit.
495,5,Visited Harbor House Café last weekend. Service was fast and friendly. Loved the natural light and the plants everywhere. Great value for what you get. This is now my go-to spot.
496,5,"Tried Harbor House Café after seeing it recommended online. The coffee was rich and perfectly brewed. The staff seemed annoyed to be there, but honestly the food made up for it. Already planning my next visit."
497,5,"Visited Harbor House Café last weekend. Service was fast and friendly. The place has such a cozy, welcoming vibe. Worth every penny. Will definitely be back!"
498,3,Regular customer at Harbor House Café here. The coffee was okay. The staff were polite but a bit slow. Might give it another shot.
499,5,"Best brunch i've had in months. The place has such a cozy, welcoming vibe. Will definitely be back!"
500,5,"Grabbed a quick coffee at Harbor House Café this morning. Our server remembered our names by the second visit. The place has such a cozy, welcoming vibe. This is now my go-to spot."
